time,latitude,longitude,altitude (ft)
2020-10-23 19:12:24,43.001657613,-78.798496509,582.7
2020-10-23 19:12:26,43.001633994,-78.798496908,580.5
2020-10-23 19:12:28,43.001608517,-78.798495768,578.0
2020-10-23 19:12:30,43.001581380,-78.798496107,581.8
2020-10-23 19:12:32,43.001558004,-78.798495717,581.6
2020-10-23 19:12:34,43.001531772,-78.798488906,581.2
2020-10-23 19:12:36,43.001508992,-78.798492880,582.8
2020-10-23 19:12:38,43.001483051,-78.798493484,580.4
2020-10-23 19:12:40,43.001459209,-78.798493879,581.3
2020-10-23 19:12:42,43.001436258,-78.798495140,580.4
2020-10-23 19:12:44,43.001410815,-78.798499931,580.9
2020-10-23 19:12:46,43.001382298,-78.798501947,581.3
2020-10-23 19:12:48,43.001353512,-78.798500517,582.0
2020-10-23 19:12:50,43.001325127,-78.798500660,580.7
2020-10-23 19:12:52,43.001296887,-78.798502457,579.9
2020-10-23 19:12:54,43.001272524,-78.798503567,583.2
2020-10-23 19:12:56,43.001250613,-78.798503907,582.3
2020-10-23 19:12:59,43.001219745,-78.798502461,581.0
2020-10-23 19:13:01,43.001190594,-78.798497395,580.1
2020-10-23 19:13:03,43.001168058,-78.798500428,582.1
2020-10-23 19:13:05,43.001142124,-78.798504832,582.4
2020-10-23 19:13:07,43.001117560,-78.798504884,581.6
2020-10-23 19:13:09,43.001092950,-78.798502909,584.6
2020-10-23 19:13:11,43.001071231,-78.798501617,582.1
2020-10-23 19:13:13,43.001046956,-78.798499614,580.2
2020-10-23 19:13:15,43.001026880,-78.798504742,582.7
2020-10-23 19:13:17,43.001004873,-78.798504412,580.0
2020-10-23 19:13:19,43.000985884,-78.798500635,581.6
2020-10-23 19:13:21,43.000961026,-78.798494562,581.9
2020-10-23 19:13:24,43.000932597,-78.798496390,579.2
2020-10-23 19:13:26,43.000907277,-78.798497919,581.3
2020-10-23 19:13:28,43.000885543,-78.798498645,581.8
2020-10-23 19:13:30,43.000866375,-78.798495570,579.8
2020-10-23 19:13:32,43.000847305,-78.798492742,581.1
2020-10-23 19:13:34,43.000819197,-78.798496395,583.3
