longitude,latitude,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
80.06291,13.05396,0,0,1499,176.2109106,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06283,13.05399,0,0,1500,176.08346,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06276,13.05402,0,0,1501,176.1300651,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06269,13.05404,0,0,1502,176.0806422,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06261,13.05406,0,0,1503,176.0794791,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06254,13.05408,0,0,1504,176.2294831,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06246,13.0541,0,0,1505,176.2675376,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06238,13.05412,0,0,1506,176.2517475,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06231,13.05414,0,0,1507,176.4099344,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06224,13.05416,0,0,1508,176.4647707,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.0621,13.05421,0,0,1509,176.5092215,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06203,13.05424,0,0,1510,176.4880124,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06197,13.05427,0,0,1511,176.5172025,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.0619,13.0543,0,0,1512,176.8630512,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06184,13.05434,0,0,1513,176.6390985,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06177,13.05438,0,0,1514,176.5865934,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06171,13.05441,0,0,1515,176.8441076,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06164,13.05445,0,0,1516,176.9238103,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06157,13.05449,0,0,1517,177.2888469,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06149,13.05453,0,0,1518,177.1601931,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06141,13.05457,0,0,1519,176.8074379,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06133,13.0546,0,0,1520,177.0983921,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06126,13.05462,0,0,1521,176.9839687,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06119,13.05466,0,0,1522,176.9839687,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06112,13.05469,0,0,1523,177.1106736,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06104,13.05472,0,0,1524,177.2496347,05/09/20 12:54,,,,,,,,,,,,,,,,,,,,,
80.06097,13.05474,0,0,1525,177.3558903,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06089,13.05475,0,0,1526,177.4454617,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06082,13.05475,0,0,1527,177.2868428,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06074,13.05475,0,0,1528,177.3823538,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06067,13.05476,0,0,1529,177.5864495,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06059,13.05477,0,0,1530,177.5489107,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06051,13.05478,0,0,1531,177.5544055,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06044,13.05478,0,0,1532,177.5595632,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06036,13.05479,0,0,1533,177.5467667,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06028,13.0548,0,0,1534,177.7189001,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06021,13.05481,0,0,1535,177.4292736,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06013,13.05481,0,0,1536,177.5947121,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.06005,13.05481,0,0,1537,177.9600069,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05997,13.05481,0,0,1538,178.1179112,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05989,13.05481,0,0,1539,178.203777,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05981,13.05482,0,0,1540,178.1490171,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05973,13.05483,0,0,1541,178.221643,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05965,13.05483,0,0,1542,178.0100051,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05957,13.05483,0,0,1543,178.2926221,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05948,13.05483,0,0,1544,178.3406076,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.0594,13.05482,0,0,1545,178.4360587,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05931,13.05483,0,0,1546,178.2735582,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05923,13.05483,0,0,1547,178.2404104,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05915,13.05483,0,0,1548,178.3581475,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05906,13.05482,0,0,1549,177.9722997,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05898,13.05483,0,0,1550,178.0461508,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.0589,13.05484,0,0,1551,178.0247381,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05882,13.05483,0,0,1552,178.1144442,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05874,13.05484,0,0,1553,178.3602221,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05866,13.05484,0,0,1554,178.1541566,05/09/20 12:55,,,,,,,,,,,,,,,,,,,,,
80.05858,13.05484,0,0,1555,178.2110947,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05851,13.05484,0,0,1556,178.2439054,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05844,13.05485,0,0,1557,178.0070869,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05837,13.05486,0,0,1558,178.0290726,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.0583,13.05487,0,0,1559,177.9910581,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05822,13.05488,0,0,1560,178.1214561,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05815,13.05489,0,0,1561,178.0559056,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05808,13.0549,0,0,1562,178.2076161,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05801,13.0549,0,0,1563,178.3067562,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05794,13.05491,0,0,1564,178.5126084,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05788,13.05493,0,0,1565,178.7808658,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05781,13.05495,0,0,1566,178.7753292,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05775,13.05497,0,0,1567,178.5858657,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05767,13.05497,0,0,1568,178.5491625,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05761,13.05498,0,0,1569,178.5476416,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05754,13.05499,0,0,1570,179.2964185,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05747,13.05501,0,0,1571,178.7989224,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05741,13.05503,0,0,1572,178.7888488,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05735,13.05505,0,0,1573,179.1256016,05/09/20 12:56,,,,,,,,,,,,,,,,,,,,,
80.05729,13.05507,0,0,1574,179.2566803,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05722,13.05509,0,0,1575,179.3118948,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05716,13.05512,0,0,1576,179.1738466,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05709,13.05514,0,0,1577,179.138739,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05702,13.05517,0,0,1578,179.218814,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05696,13.0552,0,0,1579,179.182221,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05689,13.05523,0,0,1580,179.4202606,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05683,13.05525,0,0,1581,179.261736,05/09/20 12:57,,,,,,,,,,,,,,,,,,,,,
80.05677,13.05528,0,0,1582,179.1990238,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.0567,13.05531,0,0,1583,179.3709815,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05663,13.05534,0,0,1584,179.3913001,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05657,13.05538,0,0,1585,179.5923006,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.0565,13.05542,0,0,1586,179.1528271,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05643,13.05544,0,0,1587,179.5058003,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05635,13.05547,0,0,1588,179.6593114,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05629,13.05551,0,0,1589,179.7116109,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05623,13.05554,0,0,1590,179.6140503,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05618,13.05557,0,0,1591,179.0428937,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05613,13.0556,0,0,1592,178.4197144,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05609,13.05563,0,0,1593,178.4894127,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05606,13.05565,0,0,1594,178.9068305,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05603,13.05567,0,0,1595,178.6807175,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05599,13.0557,0,0,1596,178.5771766,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05593,13.05574,0,0,1597,178.4245612,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05587,13.05578,0,0,1598,178.2685266,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.0558,13.05583,0,0,1599,178.3243217,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05572,13.05589,0,0,1600,178.3412838,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05565,13.05596,0,0,1601,178.3259803,05/09/20 12:58,,,,,,,,,,,,,,,,,,,,,
80.05557,13.05602,0,0,1602,178.3856718,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.05549,13.0561,0,0,1603,178.3389128,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.0554,13.05618,0,0,1604,178.4744396,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.0553,13.05627,0,0,1605,178.4563907,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.05521,13.05637,0,0,1606,178.4310871,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.0551,13.05647,0,0,1607,178.406161,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.055,13.05657,0,0,1608,178.4121682,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.0549,13.05668,0,0,1609,178.7198799,05/09/20 12:59,,,,,,,,,,,,,,,,,,,,,
80.05478,13.05678,0,0,1610,178.2559189,05/09/20 13:00,,,,,,,,,,,,,,,,,,,,,
80.05467,13.05689,0,0,1611,178.3552019,05/09/20 13:08,,,,,,,,,,,,,,,,,,,,,
80.05455,13.057,0,0,1612,178.8571788,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05443,13.05711,0,0,1613,178.6603466,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05431,13.05723,0,0,1614,178.5416699,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05418,13.05734,0,0,1615,178.1117829,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05405,13.05746,0,0,1616,178.0656215,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.0539,13.05757,0,0,1617,178.0656215,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05375,13.05768,0,0,1618,178.0537491,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05359,13.05779,0,0,1619,177.9338835,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05342,13.05789,0,0,1620,177.7628823,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05326,13.058,0,0,1621,177.9357293,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05309,13.0581,0,0,1622,178.0678082,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05291,13.0582,0,0,1623,177.6729316,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05274,13.0583,0,0,1624,177.859725,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05256,13.05841,0,0,1625,177.4729197,05/09/20 13:16,,,,,,,,,,,,,,,,,,,,,
80.05239,13.05852,0,0,1626,177.6952369,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05221,13.05863,0,0,1627,177.6018837,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05204,13.05875,0,0,1628,177.8012018,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05186,13.05886,0,0,1629,177.7748937,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05167,13.05897,0,0,1630,177.869235,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05148,13.05908,0,0,1631,177.9396728,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.0513,13.0592,0,0,1632,178.1694062,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.0511,13.05931,0,0,1633,177.854105,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05092,13.05942,0,0,1634,178.1223276,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05075,13.05953,0,0,1635,178.8018367,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05059,13.05965,0,0,1636,179.0325352,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05043,13.05977,0,0,1637,177.9977823,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05027,13.05989,0,0,1638,178.0298595,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.05012,13.06002,0,0,1639,177.9970393,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04997,13.06016,0,0,1640,178.0147884,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04984,13.0603,0,0,1641,177.961393,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04972,13.06044,0,0,1642,177.9277444,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04961,13.06056,0,0,1643,177.2155882,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04952,13.06068,0,0,1644,177.5653427,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04944,13.06079,0,0,1645,177.3644501,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04938,13.06087,0,0,1646,177.248945,05/09/20 13:17,,,,,,,,,,,,,,,,,,,,,
80.04933,13.06093,0,0,1647,176.8601267,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04929,13.06097,0,0,1648,176.8725398,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04928,13.06099,0,0,1649,177.2031651,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04926,13.06102,0,0,1650,177.3590189,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04924,13.06104,0,0,1651,177.2289252,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04921,13.06108,0,0,1652,177.4508798,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04917,13.06113,0,0,1653,177.4957761,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04913,13.06118,0,0,1654,177.2953721,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04908,13.06123,0,0,1655,177.345499,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04902,13.0613,0,0,1656,177.4524349,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04896,13.06136,0,0,1657,177.5353225,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04889,13.06143,0,0,1658,177.3973339,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04882,13.06151,0,0,1659,177.0557448,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04873,13.06158,0,0,1660,177.0618789,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04865,13.06166,0,0,1661,177.2538485,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04856,13.06174,0,0,1662,177.1561194,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04846,13.06182,0,0,1663,177.1775988,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04835,13.06191,0,0,1664,177.2029712,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04824,13.062,0,0,1665,177.1052068,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04812,13.06208,0,0,1666,177.1555783,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04799,13.06217,0,0,1667,177.251099,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04786,13.06225,0,0,1668,177.1723534,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04773,13.06234,0,0,1669,177.0021996,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04759,13.06242,0,0,1670,176.6280055,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04744,13.06251,0,0,1671,176.6358626,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04715,13.06269,0,0,1672,176.5680445,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04699,13.06279,0,0,1673,176.7064656,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04684,13.06289,0,0,1674,176.8163318,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04669,13.063,0,0,1675,176.8225663,05/09/20 13:18,,,,,,,,,,,,,,,,,,,,,
80.04653,13.0631,0,0,1676,176.8565088,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04637,13.0632,0,0,1677,176.7700232,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04622,13.06331,0,0,1678,176.8507263,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04606,13.0634,0,0,1679,176.7676471,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04591,13.06351,0,0,1680,176.7846389,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04576,13.0636,0,0,1681,176.7080439,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04561,13.06369,0,0,1682,176.794194,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04547,13.06378,0,0,1683,176.8219126,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04531,13.06388,0,0,1684,176.8660796,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04516,13.06398,0,0,1685,176.8656118,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.045,13.06408,0,0,1686,176.8858825,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04484,13.06418,0,0,1687,176.9096775,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04468,13.06428,0,0,1688,176.8704408,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04452,13.06439,0,0,1689,176.9358285,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04436,13.06449,0,0,1690,177.1807038,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.0442,13.06461,0,0,1691,177.1130393,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04403,13.06472,0,0,1692,177.1727203,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04386,13.06483,0,0,1693,177.2710103,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04368,13.06494,0,0,1694,177.3179726,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04351,13.06505,0,0,1695,176.8435529,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04334,13.06515,0,0,1696,177.5182286,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04318,13.06525,0,0,1697,177.4407693,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04303,13.06534,0,0,1698,177.2593807,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04288,13.06543,0,0,1699,176.8870931,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04273,13.06551,0,0,1700,176.8909597,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04257,13.06558,0,0,1701,176.9025306,05/09/20 13:19,,,,,,,,,,,,,,,,,,,,,
80.04242,13.06564,0,0,1702,176.9125486,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04226,13.06571,0,0,1703,176.6959146,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04211,13.06577,0,0,1704,176.7149526,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04195,13.06583,0,0,1705,176.8222563,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.0418,13.06588,0,0,1706,177.0829778,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04164,13.06593,0,0,1707,176.9778564,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04148,13.06599,0,0,1708,177.1657386,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04131,13.06604,0,0,1709,177.0931682,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04115,13.0661,0,0,1710,177.1106337,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.041,13.06615,0,0,1711,176.9353687,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04085,13.0662,0,0,1712,176.9450516,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04071,13.06625,0,0,1713,177.0128531,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04057,13.0663,0,0,1714,177.3973287,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04044,13.06634,0,0,1715,176.9578121,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.0403,13.06639,0,0,1716,176.8304859,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04017,13.06643,0,0,1717,176.6911012,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.04005,13.06647,0,0,1718,176.715295,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03994,13.06651,0,0,1719,176.4965419,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03985,13.06654,0,0,1720,176.3771349,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03978,13.06658,0,0,1721,176.2968949,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03972,13.06661,0,0,1722,176.1946842,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03966,13.06663,0,0,1723,176.356981,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03962,13.06664,0,0,1724,176.3550522,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03958,13.06666,0,0,1725,176.6202726,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03956,13.06667,0,0,1726,176.3857377,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03954,13.06669,0,0,1727,176.4523505,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03952,13.0667,0,0,1728,176.5049366,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.0395,13.06672,0,0,1729,176.4556511,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03945,13.06675,0,0,1730,176.5410057,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.0394,13.06677,0,0,1731,176.2896215,05/09/20 13:20,,,,,,,,,,,,,,,,,,,,,
80.03934,13.06679,0,0,1732,176.1481728,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03927,13.06682,0,0,1733,176.2735924,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03921,13.06686,0,0,1734,176.3551797,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03914,13.06691,0,0,1735,176.1636873,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03908,13.06696,0,0,1736,176.2677104,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03903,13.06699,0,0,1737,176.1258801,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03899,13.06701,0,0,1738,176.008442,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03894,13.06702,0,0,1739,176.7372148,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.0389,13.06703,0,0,1740,177.2007729,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03885,13.06705,0,0,1741,176.9179504,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.0388,13.06709,0,0,1742,176.4099146,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03874,13.06714,0,0,1743,176.2882978,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.03867,13.0672,0,0,1744,175.9919185,05/09/20 13:21,,,,,,,,,,,,,,,,,,,,,
80.0386,13.06727,0,0,1745,176.0868571,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03852,13.06734,0,0,1746,176.4013085,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03844,13.06741,0,0,1747,176.4114337,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03834,13.06748,0,0,1748,176.3451468,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03825,13.06756,0,0,1749,176.2181285,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03815,13.06764,0,0,1750,176.2755263,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03805,13.06772,0,0,1751,176.1765281,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03796,13.06779,0,0,1752,176.1744982,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03786,13.06784,0,0,1753,176.1315899,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03775,13.06788,0,0,1754,176.0577845,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
80.03765,13.0679,0,0,1755,176.2263188,05/09/20 13:22,,,,,,,,,,,,,,,,,,,,,
